time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-09-29,19641.07,18848.01,19412.67,68669.51,1327829608.79,19593.46,direct,
2022-09-30,20180.46,19201.02,19593.46,73013.93,1428753976.44,19425.63,direct,
2022-10-01,19482.38,19188.77,19425.63,14808.24,286091612.81,19313.96,direct,
2022-10-02,19394.33,18929.91,19313.96,25352.29,485799328.96,19058.15,direct,
2022-10-03,19697.23,18988.8,19058.15,57248.95,1106456268.73,19632.35,direct,
2022-10-04,20459.26,19499.64,19632.35,64461.86,1290593290.94,20344.58,direct,
2022-10-05,20366.34,19757.31,20344.58,59503.18,1195512448.37,20160.74,direct,
2022-10-06,20449.46,19866.54,20160.74,74646.94,1502842418.9,19965.12,direct,
2022-10-07,20058.36,19331.73,19965.12,59698.47,1177831670.26,19532.81,direct,
2022-10-08,19625.41,19273.73,19532.81,17433.49,339438324.44,19419.32,direct,
2022-10-09,19558.67,19325.6,19419.32,19856.73,386265984.43,19442.41,direct,
2022-10-10,19526.12,19052.64,19442.41,44380.54,856332007.87,19131.36,direct,
2022-10-11,19263.78,18858.74,19131.36,61563.85,1173375200.58,19058.29,direct,
2022-10-12,19231.72,18977.33,19058.29,38948.93,744262154.09,19154.85,direct,
2022-10-13,19504.63,18229.27,19154.85,88597.27,1669767296.93,19378.91,direct,
2022-10-14,19946.24,19085.87,19378.91,73991.58,1445859713.35,19182.01,direct,
2022-10-15,19226.15,18989.54,19182.01,15194.3,290658263.23,19069.72,direct,
2022-10-16,19424.55,19065.87,19069.72,15790.4,303391318.02,19264.26,direct,
2022-10-17,19676.02,19159.47,19264.26,42730.12,831592233.83,19550.49,direct,
2022-10-18,19698.1,19095.12,19550.49,60022.88,1167039781.8,19330.29,direct,
2022-10-19,19359.2,19075.49,19330.29,49128.58,943284685.97,19123.89,direct,
2022-10-20,19339.65,18927.42,19123.89,65084.73,1244652119.42,19043.54,direct,
2022-10-21,19248.63,18696.2,19043.54,62640.06,1191982244.05,19166.4,direct,
2022-10-22,19254.68,19116.62,19166.4,16403.84,314703377.71,19207.57,direct,
2022-10-23,19687.8,19081.67,19207.57,31309.01,607568457.44,19572.6,direct,
2022-10-24,19593.09,19164.18,19572.6,63448.35,1228052555.79,19331.06,direct,
2022-10-25,20414.92,19243.03,19331.06,103329.66,2052122456.45,20087.18,direct,
2022-10-26,21013.26,20059.27,20087.18,118988.74,2453067543.31,20776.76,direct,
2022-10-27,20876.24,20207.09,20776.76,88046.28,1813055358.34,20295.28,direct,
2022-10-28,20751.67,20031.32,20295.28,78334.3,1597589795.85,20599.89,direct,
2022-10-29,21064.84,20564.11,20599.89,58585.18,1219658735.57,20820.19,direct,
2022-10-30,20936.41,20523.41,20820.19,38497.09,797587682.85,20630.65,direct,
2022-10-31,20833.31,20242.91,20630.65,61486.04,1260610163.71,20492.56,direct,
2022-11-01,20684.6,20336.33,20492.56,48670.97,997276692.3,20480.27,direct,
2022-11-02,20801.56,20061.18,20480.27,91094.84,1861306372.17,20150.33,direct,
2022-11-03,20385.92,20040.32,20150.33,54134.03,1095711784.35,20207.99,direct,
2022-11-04,21295.37,20182.9,20207.99,97929.56,2037648086.91,21150.6,direct,
2022-11-05,21471.49,21085.76,21150.6,33103.84,706196028.56,21301.57,direct,
2022-11-06,21363.27,20893.65,21301.57,27700.95,586960236.65,20910.59,direct,
2022-11-07,21066.63,20395.49,20910.59,72622.36,1506814091.81,20593.73,direct,
2022-11-08,20672.25,17452.87,20593.73,208299.18,4026079371.74,18544.7,direct,
2022-11-09,18581.64,15546.97,18544.7,245518.91,4215919087.89,15820.02,direct,
2022-11-10,18113.28,15674.81,15820.02,167486.58,2835119228.72,17559.67,direct,
2022-11-11,17644.1,16383.43,17559.67,103948.83,1767514338.22,17007.72,direct,
2022-11-12,17067.53,16603.78,17007.72,34631.17,582536367.95,16773.9,direct,
2022-11-13,16921.72,16235.01,16773.9,35382.36,586182485.99,16307.47,direct,
2022-11-14,17157.81,15797.71,16307.47,84268.36,1384247874.05,16592.04,direct,
2022-11-15,17091.76,16509.15,16592.04,76202.66,1282932319.76,16879.14,direct,
2022-11-16,16988.63,16373.11,16879.14,64606.13,1075046774.52,16648.05,direct,
2022-11-17,16731.41,16405.81,16648.05,39166.08,650179026.0,16680.21,direct,
2022-11-18,16975.14,16531.77,16680.21,45048.23,753255014.89,16677.95,direct,
2022-11-19,16798.75,16539.01,16677.95,17003.18,282884885.11,16683.72,direct,
2022-11-20,16730.0,16169.2,16683.72,28587.86,470894190.07,16253.6,direct,
2022-11-21,16272.47,15480.69,16253.6,80853.23,1289350720.98,15760.19,direct,
2022-11-22,16277.08,15600.3,15760.19,74140.47,1184556737.9,16198.25,direct,
2022-11-23,16676.49,16144.79,16198.25,66057.37,1087435133.37,16590.98,direct,
2022-11-24,16787.9,16453.52,16590.98,37641.28,624934230.62,16588.46,direct,
2022-11-25,16605.86,16336.71,16588.46,34733.48,572460119.25,16508.33,direct,
2022-11-26,16687.21,16382.61,16508.33,20929.5,346443601.6,16451.53,direct,
2022-11-27,16587.18,16401.91,16451.53,18193.37,300543689.5,16420.87,direct,
2022-11-28,16477.82,16000.76,16420.87,53565.6,867757025.61,16207.01,direct,
2022-11-29,16528.39,16096.7,16207.01,50846.01,833578637.87,16431.79,direct,
2022-11-30,17216.6,16424.76,16431.79,86349.91,1460126671.64,17162.35,direct,
2022-12-01,17255.22,16865.92,17162.35,57361.34,978462617.82,16978.64,direct,
2022-12-02,17102.08,16827.01,16978.64,45492.23,771518084.81,17094.49,direct,
2022-12-03,17152.49,16868.66,17094.49,24699.47,419139334.98,16888.31,direct,
2022-12-04,17194.4,16884.91,16888.31,29823.7,508091945.23,17111.76,direct,
2022-12-05,17409.45,16879.12,17111.76,62808.12,1077884559.22,16966.84,direct,
2022-12-06,17101.02,16917.86,16966.84,47766.64,811906594.36,17086.52,direct,
2022-12-07,17126.91,16713.28,17086.52,42127.95,710367336.21,16837.85,direct,
2022-12-08,17286.64,16757.86,16837.85,48682.69,827814503.9,17226.02,direct,
2022-12-09,17319.38,17077.4,17226.02,41460.2,712368959.63,17126.85,direct,
2022-12-10,17221.25,17102.71,17126.85,17288.71,296657331.89,17129.19,direct,
2022-12-11,17259.64,17080.42,17129.19,22135.09,379827965.39,17094.83,direct,
2022-12-12,17239.13,16881.75,17094.83,43450.3,739369625.44,17208.66,direct,
2022-12-13,17945.07,17096.23,17208.66,80026.6,1407400841.45,17775.32,direct,
2022-12-14,18344.32,17684.33,17775.32,84917.12,1523737945.31,17801.37,direct,
2022-12-15,17853.72,17296.89,17801.37,68490.07,1200283423.38,17359.21,direct,
2022-12-16,17520.63,16611.58,17359.21,88776.6,1508594012.33,16658.44,direct,
2022-12-17,16794.06,16593.68,16658.44,40996.08,684665347.29,16780.55,direct,
2022-12-18,16830.84,16673.02,16780.55,25188.36,421765916.48,16742.74,direct,
2022-12-19,16813.47,16350.32,16742.74,63181.42,1050395879.84,16442.79,direct,
2022-12-20,17028.68,16404.94,16442.79,78296.38,1315229591.09,16901.12,direct,
2022-12-21,16922.92,16737.8,16901.12,42277.5,711271059.5,16821.13,direct,
2022-12-22,16860.78,16571.31,16821.13,48646.01,814340454.91,16816.01,direct,
2022-12-23,16907.78,16763.01,16816.01,46894.6,789038908.8,16780.97,direct,
2022-12-24,16857.81,16779.49,16780.97,17417.89,293139806.69,16837.16,direct,
2022-12-25,16850.93,16736.37,16837.16,17605.22,295850564.63,16829.1,direct,
2022-12-26,16926.73,16796.91,16829.1,20635.79,347724478.09,16916.07,direct,
2022-12-27,16960.3,16606.04,16916.07,42994.72,720956171.23,16700.54,direct,
2022-12-28,16767.99,16471.35,16700.54,54253.61,901583901.63,16540.47,direct,
2022-12-29,16650.11,16487.13,16540.47,41148.04,682471478.61,16631.24,direct,
2022-12-30,16637.25,16364.76,16631.24,53276.85,880260779.52,16599.47,direct,
2022-12-31,16625.46,16487.05,16599.47,27594.76,456998456.42,16531.31,direct,
2023-01-01,16619.82,16502.85,16531.31,20256.16,335220861.58,16613.87,direct,
2023-01-02,16768.07,16544.15,16613.87,30159.75,503360386.62,16670.08,direct,
2023-01-03,16766.7,16605.01,16670.08,37684.59,628582193.83,16670.16,direct,
2023-01-04,16972.62,16651.02,16670.16,58841.99,990689260.54,16846.82,direct,
2023-01-05,16869.84,16764.64,16846.82,31174.48,524511536.58,16825.87,direct,
2023-01-06,17013.77,16687.42,16825.87,52488.7,883642131.54,16946.16,direct,
2023-01-07,16972.62,16905.39,16946.16,11628.45,196915427.54,16942.73,direct,
2023-01-08,17132.21,16913.28,16942.73,21159.6,359149910.85,17115.81,direct,
2023-01-09,17387.59,17103.2,17115.81,73779.59,1271943559.93,17179.03,direct,
2023-01-10,17484.36,17148.57,17179.03,57628.21,997764944.91,17442.44,direct,
2023-01-11,17986.45,17324.71,17442.44,63571.7,1113334370.52,17938.0,direct,
2023-01-12,19092.31,17906.4,17938.0,122644.76,2252897545.61,18849.0,direct,
2023-01-13,19992.23,18717.45,18849.0,94611.39,1820146569.6,19932.05,direct,
2023-01-14,21255.15,19895.77,19932.05,107073.42,2223938908.13,20954.52,direct,
2023-01-15,21047.91,20575.44,20954.52,44461.09,924310249.74,20878.94,direct,
2023-01-16,21438.83,20635.89,20878.94,66430.52,1399257790.94,21188.92,direct,
2023-01-17,21555.18,20866.41,21188.92,55706.36,1181967488.8,21136.12,direct,
2023-01-18,21624.6,20411.68,21136.12,82422.66,1733563128.99,20678.47,direct,
2023-01-19,21180.98,20670.44,20678.47,54649.2,1141134569.38,21082.28,direct,
2023-01-20,22724.89,20884.26,21082.28,82923.31,1793127005.71,22676.2,direct,
2023-01-21,23327.14,22465.82,22676.2,96424.84,2212422402.47,22789.92,direct,
2023-01-22,23072.22,22343.13,22789.92,62351.77,1419749432.93,22714.99,direct,
2023-01-23,23154.59,22585.74,22714.99,70990.57,1622068993.43,22917.47,direct,
2023-01-24,23159.62,22485.0,22917.47,78065.25,1788469593.53,22637.8,direct,
2023-01-25,23801.04,22354.6,22637.8,88106.3,2010835832.21,23066.28,direct,
2023-01-26,23268.02,22870.4,23066.28,64065.53,1477492373.79,23009.15,direct,
2023-01-27,23485.53,22594.06,23009.15,65135.66,1499524205.45,23077.75,direct,
2023-01-28,23181.57,22895.7,23077.75,20229.78,465656885.65,23031.02,direct,
2023-01-29,23948.42,22981.04,23031.02,57693.1,1356557545.16,23747.26,direct,
2023-01-30,23796.62,22577.01,23747.26,73408.97,1699735992.01,22833.34,direct,
2023-01-31,23271.14,22725.41,22833.34,49746.31,1144361734.86,23129.7,direct,
2023-02-01,23799.9,22792.33,23129.7,50174.15,1166002955.1,23730.52,direct,
2023-02-02,24229.18,23423.04,23730.52,57852.6,1378661476.28,23470.8,direct,
2023-02-03,23709.93,23230.74,23470.8,40956.08,961229252.16,23437.21,direct,
2023-02-04,23582.26,23268.8,23437.21,14312.36,334962158.54,23332.1,direct,
2023-02-05,23429.68,22796.98,23332.1,27262.45,628865943.88,22940.79,direct,
2023-02-06,23147.93,22655.5,22940.79,40112.72,918256802.27,22761.44,direct,
2023-02-07,23343.29,22752.6,22761.44,37031.49,852489794.18,23252.78,direct,
2023-02-08,23407.79,22688.45,23252.78,32423.41,746102368.06,22961.13,direct,
2023-02-09,23000.67,21741.16,22961.13,72685.0,1626493846.29,21807.55,direct,
2023-02-10,21940.0,21495.4,21807.55,52389.7,1139170302.72,21634.86,direct,
2023-02-11,21897.19,21611.54,21634.86,17100.45,371394433.41,21862.19,direct,
2023-02-12,22081.41,21659.69,21862.19,27490.57,601407332.2,21790.14,direct,
2023-02-13,21895.37,21407.31,21790.14,58725.99,1271661452.37,21787.77,direct,
2023-02-14,22308.02,21587.95,21787.77,51049.58,1121665134.71,22208.56,direct,
2023-02-15,24338.52,22059.91,22208.56,70450.63,1636571319.77,24332.21,direct,
2023-02-16,25233.22,23522.57,24332.21,89399.75,2195432803.47,23533.22,direct,
2023-02-17,25012.32,23368.98,23533.22,83842.0,2024871806.46,24578.28,direct,
2023-02-18,24854.76,24454.5,24578.28,22334.7,550069111.96,24638.27,direct,
2023-02-19,25175.28,24253.13,24638.27,43529.32,1073608902.53,24287.53,direct,
2023-02-20,25098.8,23873.19,24287.53,54396.11,1341924666.63,24838.09,direct,
2023-02-21,25216.35,24168.6,24838.09,68937.6,1699888067.11,24450.5,direct,
2023-02-22,24471.79,23597.76,24450.5,71228.71,1707889533.14,24186.92,direct,
2023-02-23,24595.08,23629.29,24186.92,67725.34,1630064365.85,23941.1,direct,
2023-02-24,24125.33,22830.91,23941.1,68652.11,1610829236.2,23189.78,direct,
2023-02-25,23217.24,22809.89,23189.78,24711.45,568950226.09,23167.45,direct,
2023-02-26,23673.78,23068.21,23167.45,27038.81,631467544.32,23557.39,direct,
2023-02-27,23876.65,23144.28,23557.39,44498.06,1044207235.8,23490.07,direct,
2023-02-28,23596.23,23039.39,23490.07,34848.42,814038669.29,23134.2,direct,
2023-03-01,23962.77,23037.24,23134.2,45286.75,1069269054.45,23641.2,direct,
2023-03-02,23788.72,23212.33,23641.2,34699.93,812811073.66,23467.22,direct,
2023-03-03,23476.96,22147.42,23467.22,59219.77,1327277875.2,22361.45,direct,
2023-03-04,22410.72,22179.49,22361.45,11820.44,263900606.97,22351.08,direct,
2023-03-05,22632.51,22240.41,22351.08,20845.84,467793624.03,22433.65,direct,
2023-03-06,22596.13,22304.69,22433.65,27062.82,606978083.02,22410.34,direct,
2023-03-07,22540.33,21965.95,22410.34,38868.93,864523666.0,22200.87,direct,
2023-03-08,22261.89,21643.55,22200.87,41189.49,906402439.01,21707.57,direct,
2023-03-09,21820.94,20120.77,21707.57,75190.47,1583970760.32,20369.38,direct,
2023-03-10,20370.96,19597.37,20369.38,105301.85,2102930124.63,20207.71,direct,
2023-03-11,20847.54,19898.92,20207.71,69272.41,1413061561.77,20610.5,direct,
2023-03-12,22215.0,20448.6,20610.5,63908.6,1351176384.58,22180.75,direct,
2023-03-13,24575.29,21897.79,22180.75,94186.56,2191332261.4,24205.82,direct,
2023-03-14,26507.17,24084.6,24205.82,109089.41,2744102900.12,24758.71,direct,
2023-03-15,25249.88,23950.43,24758.71,74030.83,1824299874.63,24369.16,direct,
2023-03-16,25210.61,24221.04,24369.16,55375.79,1372147049.17,25051.31,direct,
2023-03-17,27784.36,24945.47,25051.31,96356.43,2553142780.58,27440.55,direct,
2023-03-18,27746.59,26658.45,27440.55,48417.21,1324019896.23,26973.38,direct,
2023-03-19,28448.08,26902.0,26973.38,48141.92,1337303939.31,28037.32,direct,
2023-03-20,28534.79,27229.43,28037.32,65776.48,1837053374.08,27807.29,direct,
2023-03-21,28498.09,27411.61,27807.29,47709.66,1338965601.35,28185.99,direct,
2023-03-22,28877.16,26681.65,28185.99,85640.26,2400261127.73,27317.37,direct,
2023-03-23,28810.23,27188.53,27317.37,69232.03,1938232268.08,28345.69,direct,
2023-03-24,28417.0,27047.96,28345.69,56653.76,1580517109.41,27491.73,direct,
2023-03-25,27810.74,27188.56,27491.73,26897.42,739835810.14,27493.43,direct,
2023-03-26,28212.64,27447.43,27493.43,29291.76,815186275.78,27996.81,direct,
2023-03-27,28044.15,26565.75,27996.81,48705.37,1332454545.99,27145.09,direct,
2023-03-28,27501.44,26660.19,27145.09,38686.66,1046551233.93,27274.9,direct,
2023-03-29,28640.99,27261.75,27274.9,52216.18,1471076398.38,28355.87,direct,
2023-03-30,29172.9,27731.64,28355.87,63033.78,1790022475.11,28037.46,direct,
2023-03-31,28650.47,27541.23,28037.46,50916.39,1436740283.79,28477.29,direct,
2023-04-01,28810.95,28265.42,28477.29,19774.03,563299405.51,28465.3,direct,
2023-04-02,28538.36,27880.95,28465.3,21016.25,592581072.46,28186.76,direct,
2023-04-03,28494.64,27290.26,28186.76,52416.66,1467725080.7,27810.08,direct,
